Date,USD,EUR
6.6.1997,"70,79",
9.6.1997,"70,30",
10.6.1997,"70,22",
11.6.1997,"70,12",
12.6.1997,"70,48",
13.6.1997,"70,60",
16.6.1997,"70,72",
18.6.1997,"70,46",
19.6.1997,"70,50",
20.6.1997,"70,42",
23.6.1997,"70,30",
24.6.1997,"70,10",
25.6.1997,"70,07",
26.6.1997,"70,10",
27.6.1997,"70,21",
30.6.1997,"70,59",
1.7.1997,"70,58",
2.7.1997,"70,58",
3.7.1997,"70,64",
4.7.1997,"70,41",
7.7.1997,"70,18",
8.7.1997,"70,36",
9.7.1997,"70,48",
10.7.1997,"70,29",
11.7.1997,"70,49",
14.7.1997,"71,14",
15.7.1997,"71,15",
16.7.1997,"71,19",
17.7.1997,"71,23",
18.7.1997,"71,16",
21.7.1997,"71,01",
22.7.1997,"71,31",
23.7.1997,"71,50",
24.7.1997,"71,52",
25.7.1997,"71,80",
28.7.1997,"72,07",
29.7.1997,"71,96",
30.7.1997,"72,23",
31.7.1997,"72,00",
1.8.1997,"72,33",
5.8.1997,"73,09",
6.8.1997,"73,43",
7.8.1997,"73,25",
8.8.1997,"73,10",
11.8.1997,"72,70",
12.8.1997,"72,88",
13.8.1997,"72,80",
14.8.1997,"72,53",
15.8.1997,"72,68",
18.8.1997,"72,11",
19.8.1997,"72,56",
20.8.1997,"72,98",
21.8.1997,"73,13",
22.8.1997,"72,36",
25.8.1997,"72,47",
26.8.1997,"71,87",
27.8.1997,"71,97",
28.8.1997,"72,16",
29.8.1997,"71,73",
1.9.1997,"72,35",
2.9.1997,"72,54",
3.9.1997,"72,52",
4.9.1997,"72,42",
5.9.1997,"72,26",
8.9.1997,"71,86",
9.9.1997,"71,96",
10.9.1997,"71,89",
11.9.1997,"71,59",
12.9.1997,"71,37",
15.9.1997,"70,93",
16.9.1997,"71,26",
17.9.1997,"71,21",
18.9.1997,"71,15",
19.9.1997,"71,47",
22.9.1997,"71,83",
23.9.1997,"71,94",
24.9.1997,"71,80",
25.9.1997,"71,67",
26.9.1997,"71,14",
29.9.1997,"71,38",
30.9.1997,"71,26",
1.10.1997,"71,18",
2.10.1997,"71,29",
3.10.1997,"71,51",
6.10.1997,"71,04",
7.10.1997,"71,05",
8.10.1997,"71,30",
9.10.1997,"71,22",
10.10.1997,"70,95",
13.10.1997,"71,32",
14.10.1997,"71,26",
15.10.1997,"71,44",
16.10.1997,"71,43",
17.10.1997,"71,73",
20.10.1997,"72,10",
21.10.1997,"72,22",
22.10.1997,"72,74",
23.10.1997,"72,59",
24.10.1997,"72,41",
27.10.1997,"71,71",
28.10.1997,"71,00",
29.10.1997,"71,23",
30.10.1997,"71,00",
31.10.1997,"71,10",
3.11.1997,"71,38",
4.11.1997,"71,03",
5.11.1997,"71,21",
6.11.1997,"71,19",
7.11.1997,"70,76",
10.11.1997,"70,91",
11.11.1997,"70,73",
12.11.1997,"70,79",
13.11.1997,"70,98",
14.11.1997,"71,24",
17.11.1997,"71,34",
18.11.1997,"71,06",
19.11.1997,"71,23",
20.11.1997,"70,75",
21.11.1997,"71,07",
24.11.1997,"70,77",
25.11.1997,"71,07",
26.11.1997,"71,39",
27.11.1997,"71,45",
28.11.1997,"71,39",
1.12.1997,"71,62",
2.12.1997,"71,50",
3.12.1997,"71,51",
4.12.1997,"71,63",
5.12.1997,"71,64",
8.12.1997,"72,13",
9.12.1997,"71,80",
10.12.1997,"71,78",
11.12.1997,"71,62",
12.12.1997,"71,43",
15.12.1997,"71,81",
16.12.1997,"72,09",
17.12.1997,"71,44",
18.12.1997,"71,69",
19.12.1997,"71,59",
22.12.1997,"71,83",
23.12.1997,"71,77",
24.12.1997,"71,65",
29.12.1997,"71,71",
30.12.1997,"72,08",
31.12.1997,"72,18",
5.1.1998,"72,77",
6.1.1998,"72,95",
7.1.1998,"72,97",
8.1.1998,"73,02",
9.1.1998,"72,58",
12.1.1998,"72,70",
13.1.1998,"72,72",
14.1.1998,"72,92",
15.1.1998,"73,07",
16.1.1998,"73,05",
19.1.1998,"73,35",
20.1.1998,"73,46",
21.1.1998,"73,41",
22.1.1998,"73,02",
23.1.1998,"72,54",
26.1.1998,"71,93",
27.1.1998,"72,46",
28.1.1998,"72,87",
29.1.1998,"73,04",
30.1.1998,"73,31",
2.2.1998,"73,38",
3.2.1998,"72,89",
4.2.1998,"72,76",
5.2.1998,"72,02",
6.2.1998,"72,37",
9.2.1998,"72,78",
10.2.1998,"72,37",
11.2.1998,"72,37",
12.2.1998,"72,22",
13.2.1998,"72,36",
16.2.1998,"72,07",
17.2.1998,"71,96",
18.2.1998,"72,11",
19.2.1998,"71,94",
20.2.1998,"72,07",
23.2.1998,"72,37",
24.2.1998,"72,06",
25.2.1998,"71,99",
26.2.1998,"72,28",
27.2.1998,"71,97",
2.3.1998,"71,84",
3.3.1998,"72,17",
4.3.1998,"72,29",
5.3.1998,"72,35",
6.3.1998,"73,14",
9.3.1998,"73,11",
10.3.1998,"72,88",
11.3.1998,"72,89",
12.3.1998,"72,83",
13.3.1998,"72,64",
16.3.1998,"72,53",
17.3.1998,"72,48",
18.3.1998,"72,45",
19.3.1998,"72,59",
20.3.1998,"72,61",
23.3.1998,"72,45",
24.3.1998,"72,37",
25.3.1998,"72,37",
26.3.1998,"72,30",
27.3.1998,"72,20",
30.3.1998,"72,57",
31.3.1998,"72,86",
1.4.1998,"72,83",
2.4.1998,"72,88",
3.4.1998,"72,99",
6.4.1998,"72,67",
7.4.1998,"72,58",
8.4.1998,"72,32",
14.4.1998,"71,90",
15.4.1998,"71,90",
16.4.1998,"71,98",
17.4.1998,"71,49",
20.4.1998,"71,73",
21.4.1998,"71,36",
22.4.1998,"71,34",
24.4.1998,"71,54",
27.4.1998,"71,58",
28.4.1998,"71,44",
29.4.1998,"71,55",
30.4.1998,"71,60",
4.5.1998,"71,51",
5.5.1998,"71,31",
6.5.1998,"71,34",
7.5.1998,"71,26",
8.5.1998,"71,58",
11.5.1998,"71,39",
12.5.1998,"71,26",
13.5.1998,"71,39",
14.5.1998,"71,30",
15.5.1998,"71,28",
18.5.1998,"71,51",
19.5.1998,"71,38",
20.5.1998,"71,25",
22.5.1998,"70,98",
25.5.1998,"71,11",
26.5.1998,"71,29",
27.5.1998,"71,19",
28.5.1998,"71,70",
29.5.1998,"71,55",
2.6.1998,"71,33",
3.6.1998,"71,06",
4.6.1998,"70,87",
5.6.1998,"70,91",
8.6.1998,"71,02",
9.6.1998,"70,99",
10.6.1998,"71,20",
11.6.1998,"71,46",
12.6.1998,"71,56",
15.6.1998,"71,92",
16.6.1998,"71,79",
18.6.1998,"71,26",
19.6.1998,"71,25",
22.6.1998,"71,30",
23.6.1998,"71,24",
24.6.1998,"71,23",
25.6.1998,"71,32",
26.6.1998,"71,56",
29.6.1998,"71,97",
30.6.1998,"71,80",
1.7.1998,"71,65",
2.7.1998,"71,82",
3.7.1998,"71,88",
6.7.1998,"71,92",
7.7.1998,"72,11",
8.7.1998,"72,01",
9.7.1998,"72,25",
10.7.1998,"72,10",
13.7.1998,"71,99",
14.7.1998,"71,73",
15.7.1998,"71,56",
16.7.1998,"71,25",
17.7.1998,"71,11",
20.7.1998,"71,05",
21.7.1998,"71,29",
22.7.1998,"71,35",
23.7.1998,"71,60",
24.7.1998,"71,25",
27.7.1998,"71,21",
28.7.1998,"71,29",
29.7.1998,"70,92",
30.7.1998,"70,98",
31.7.1998,"71,48",
4.8.1998,"71,42",
5.8.1998,"71,00",
6.8.1998,"71,23",
7.8.1998,"71,20",
10.8.1998,"71,47",
11.8.1998,"71,65",
12.8.1998,"71,46",
13.8.1998,"71,84",
14.8.1998,"71,77",
17.8.1998,"71,91",
18.8.1998,"71,95",
19.8.1998,"71,88",
20.8.1998,"71,52",
21.8.1998,"71,65",
24.8.1998,"71,69",
25.8.1998,"71,81",
26.8.1998,"72,19",
27.8.1998,"72,63",
28.8.1998,"72,10",
31.8.1998,"71,69",
1.9.1998,"71,03",
2.9.1998,"71,10",
3.9.1998,"70,57",
4.9.1998,"71,05",
7.9.1998,"70,43",
8.9.1998,"70,60",
9.9.1998,"70,67",
10.9.1998,"69,96",
11.9.1998,"69,66",
14.9.1998,"70,02",
15.9.1998,"69,81",
16.9.1998,"70,03",
17.9.1998,"69,67",
18.9.1998,"70,01",
21.9.1998,"69,72",
22.9.1998,"69,91",
23.9.1998,"69,88",
24.9.1998,"69,63",
25.9.1998,"68,95",
28.9.1998,"69,41",
29.9.1998,"69,25",
30.9.1998,"69,45",
1.10.1998,"68,80",
2.10.1998,"68,50",
5.10.1998,"68,82",
6.10.1998,"68,79",
7.10.1998,"68,01",
8.10.1998,"67,18",
9.10.1998,"68,07",
12.10.1998,"68,61",
13.10.1998,"68,34",
14.10.1998,"68,55",
15.10.1998,"68,53",
16.10.1998,"67,69",
19.10.1998,"67,67",
20.10.1998,"68,00",
21.10.1998,"68,15",
22.10.1998,"68,50",
23.10.1998,"68,40",
26.10.1998,"68,97",
27.10.1998,"69,42",
28.10.1998,"69,08",
29.10.1998,"69,05",
30.10.1998,"69,12",
2.11.1998,"69,18",
3.11.1998,"69,66",
4.11.1998,"69,87",
5.11.1998,"69,77",
6.11.1998,"69,40",
9.11.1998,"69,86",
10.11.1998,"70,35",
11.11.1998,"70,18",
12.11.1998,"70,21",
13.11.1998,"70,12",
16.11.1998,"69,65",
17.11.1998,"69,64",
18.11.1998,"69,55",
19.11.1998,"69,72",
20.11.1998,"70,07",
23.11.1998,"70,53",
24.11.1998,"70,51",
25.11.1998,"70,50",
26.11.1998,"70,59",
27.11.1998,"70,62",
30.11.1998,"70,61",
1.12.1998,"70,29",
2.12.1998,"70,20",
3.12.1998,"69,78",
4.12.1998,"69,53",
7.12.1998,"69,83",
8.12.1998,"70,10",
9.12.1998,"70,00",
10.12.1998,"69,70",
11.12.1998,"69,59",
14.12.1998,"69,34",
15.12.1998,"69,64",
16.12.1998,"69,65",
17.12.1998,"69,48",
18.12.1998,"69,58",
21.12.1998,"69,47",
22.12.1998,"69,71",
23.12.1998,"69,52",
24.12.1998,"69,63",
28.12.1998,"69,56",
29.12.1998,"69,39",
30.12.1998,"69,47",
31.12.1998,"69,51",
5.1.1999,"69,08","81,64"
6.1.1999,"69,26","81,40"
7.1.1999,"69,53","81,10"
8.1.1999,"69,45","80,97"
11.1.1999,"69,55","80,59"
12.1.1999,"70,11","80,49"
13.1.1999,"69,31","81,09"
14.1.1999,"69,44","80,91"
15.1.1999,"69,23","80,82"
18.1.1999,"69,37","80,44"
19.1.1999,"69,33","80,62"
20.1.1999,"69,48","80,50"
21.1.1999,"69,53","80,46"
22.1.1999,"69,32","80,48"
25.1.1999,"69,25","80,37"
26.1.1999,"69,18","80,01"
27.1.1999,"69,40","79,92"
28.1.1999,"69,74","79,83"
29.1.1999,"69,90","79,74"
1.2.1999,"70,03","79,62"
2.2.1999,"70,28","79,42"
3.2.1999,"70,22","79,58"
4.2.1999,"70,43","79,30"
5.2.1999,"70,26","79,50"
8.2.1999,"70,49","79,23"
9.2.1999,"70,27","79,56"
10.2.1999,"70,31","79,55"
11.2.1999,"70,37","79,65"
12.2.1999,"70,73","79,50"
15.2.1999,"70,65","79,60"
16.2.1999,"71,24","79,70"
17.2.1999,"70,99","79,74"
18.2.1999,"71,11","80,03"
19.2.1999,"71,32","79,78"
22.2.1999,"72,36","79,51"
23.2.1999,"72,49","79,62"
24.2.1999,"72,14","79,38"
25.2.1999,"72,00","79,43"
26.2.1999,"72,20","79,61"
1.3.1999,"72,08","79,22"
2.3.1999,"72,57","78,91"
3.3.1999,"72,31","78,94"
4.3.1999,"72,63","78,93"
5.3.1999,"72,66","78,80"
8.3.1999,"72,30","78,93"
9.3.1999,"72,37","78,67"
10.3.1999,"71,93","78,81"
11.3.1999,"72,04","78,57"
12.3.1999,"71,86","78,56"
15.3.1999,"71,87","78,65"
16.3.1999,"72,17","78,50"
17.3.1999,"71,77","78,84"
18.3.1999,"71,61","78,87"
19.3.1999,"71,79","78,54"
22.3.1999,"72,01","78,34"
23.3.1999,"72,08","78,52"
24.3.1999,"71,81","78,59"
25.3.1999,"72,09","78,60"
26.3.1999,"72,31","78,28"
29.3.1999,"72,60","78,05"
30.3.1999,"72,73","77,96"
31.3.1999,"72,76","78,07"
6.4.1999,"73,12","78,43"
7.4.1999,"72,95","78,86"
8.4.1999,"72,90","78,82"
9.4.1999,"73,06","78,81"
12.4.1999,"72,75","79,04"
13.4.1999,"73,02","78,90"
14.4.1999,"72,76","78,62"
15.4.1999,"72,77","78,50"
16.4.1999,"73,08","78,11"
19.4.1999,"73,08","77,79"
20.4.1999,"73,04","77,76"
21.4.1999,"73,28","77,72"
23.4.1999,"73,22","77,91"
26.4.1999,"73,38","77,90"
27.4.1999,"73,34","78,00"
28.4.1999,"73,26","78,11"
29.4.1999,"73,42","77,88"
30.4.1999,"73,54","77,92"
3.5.1999,"73,74","78,14"
4.5.1999,"74,04","78,28"
5.5.1999,"73,57","78,46"
6.5.1999,"73,05","78,95"
7.5.1999,"73,27","79,03"
10.5.1999,"73,48","78,91"
11.5.1999,"73,54","79,02"
12.5.1999,"73,83","78,66"
14.5.1999,"73,64","78,55"
17.5.1999,"73,38","78,35"
18.5.1999,"73,34","78,40"
19.5.1999,"73,53","78,17"
20.5.1999,"73,72","78,45"
21.5.1999,"73,74","78,20"
25.5.1999,"73,72","78,30"
26.5.1999,"73,97","78,21"
27.5.1999,"74,66","77,91"
28.5.1999,"74,40","78,12"
31.5.1999,"74,48","77,88"
1.6.1999,"74,65","77,88"
2.6.1999,"74,66","77,39"
3.6.1999,"74,64","77,37"
4.6.1999,"74,85","77,13"
7.6.1999,"74,86","77,04"
8.6.1999,"74,48","77,33"
9.6.1999,"74,06","77,58"
10.6.1999,"74,09","77,53"
11.6.1999,"73,81","77,49"
14.6.1999,"74,15","77,51"
15.6.1999,"74,51","77,44"
16.6.1999,"74,10","76,75"
18.6.1999,"74,26","76,59"
21.6.1999,"74,48","77,13"
22.6.1999,"74,51","76,99"
23.6.1999,"74,42","76,73"
24.6.1999,"74,21","76,80"
25.6.1999,"73,90","77,34"
28.6.1999,"74,12","76,97"
29.6.1999,"74,25","76,86"
30.6.1999,"74,52","76,95"
1.7.1999,"74,39","76,98"
2.7.1999,"74,80","76,50"
5.7.1999,"74,84","76,60"
6.7.1999,"75,05","76,63"
7.7.1999,"74,94","76,71"
8.7.1999,"75,31","76,76"
9.7.1999,"75,50","76,97"
12.7.1999,"75,65","76,62"
13.7.1999,"75,50","76,76"
14.7.1999,"75,35","76,68"
15.7.1999,"75,21","76,82"
16.7.1999,"74,99","76,45"
19.7.1999,"75,36","76,49"
20.7.1999,"74,36","77,15"
21.7.1999,"74,22","77,61"
22.7.1999,"74,06","77,81"
23.7.1999,"73,82","77,60"
26.7.1999,"73,12","78,12"
27.7.1999,"73,32","77,87"
28.7.1999,"73,34","77,78"
29.7.1999,"72,99","78,03"
30.7.1999,"72,87","77,96"
3.8.1999,"72,86","77,62"
4.8.1999,"72,37","77,97"
5.8.1999,"72,39","78,18"
6.8.1999,"72,71","78,04"
9.8.1999,"72,89","77,95"
10.8.1999,"72,51","78,04"
11.8.1999,"72,52","77,53"
12.8.1999,"72,96","77,55"
13.8.1999,"72,68","77,54"
16.8.1999,"72,88","77,06"
17.8.1999,"73,22","77,09"
18.8.1999,"73,05","76,93"
19.8.1999,"72,89","76,73"
20.8.1999,"72,17","77,08"
23.8.1999,"72,46","77,03"
24.8.1999,"72,96","76,81"
25.8.1999,"73,34","76,63"
26.8.1999,"73,54","76,96"
27.8.1999,"73,57","76,87"
30.8.1999,"73,48","76,82"
31.8.1999,"72,97","76,86"
1.9.1999,"72,52","77,00"
2.9.1999,"72,41","77,24"
3.9.1999,"72,33","77,30"
6.9.1999,"72,53","76,98"
7.9.1999,"72,89","76,80"
8.9.1999,"72,67","76,90"
9.9.1999,"72,45","76,78"
10.9.1999,"72,53","76,36"
13.9.1999,"73,22","75,68"
14.9.1999,"73,34","75,98"
15.9.1999,"73,22","75,95"
16.9.1999,"73,20","76,10"
17.9.1999,"73,21","76,13"
20.9.1999,"72,81","75,86"
21.9.1999,"72,70","75,73"
22.9.1999,"72,23","75,95"
23.9.1999,"72,42","75,64"
24.9.1999,"72,31","75,67"
27.9.1999,"72,42","75,68"
28.9.1999,"72,21","75,67"
29.9.1999,"71,95","75,90"
30.9.1999,"71,61","76,38"
1.10.1999,"71,22","76,44"
4.10.1999,"71,04","76,24"
5.10.1999,"71,29","76,20"
6.10.1999,"70,83","76,20"
7.10.1999,"71,06","76,05"
8.10.1999,"71,13","75,77"
11.10.1999,"71,14","75,66"
12.10.1999,"71,17","75,88"
13.10.1999,"70,77","76,19"
14.10.1999,"70,63","76,10"
15.10.1999,"70,26","76,36"
18.10.1999,"70,06","76,07"
19.10.1999,"70,27","76,00"
20.10.1999,"70,41","75,93"
21.10.1999,"70,44","75,88"
22.10.1999,"70,28","75,80"
25.10.1999,"70,78","75,48"
26.10.1999,"70,82","75,35"
27.10.1999,"70,85","75,22"
28.10.1999,"70,92","74,71"
29.10.1999,"71,34","74,60"
1.11.1999,"70,78","74,83"
2.11.1999,"71,13","74,68"
3.11.1999,"71,43","75,05"
4.11.1999,"71,13","74,55"
5.11.1999,"71,75","74,54"
8.11.1999,"71,77","74,77"
9.11.1999,"71,64","74,62"
10.11.1999,"71,30","74,16"
11.11.1999,"71,34","74,28"
12.11.1999,"71,78","74,41"
15.11.1999,"72,04","74,28"
16.11.1999,"71,91","74,38"
17.11.1999,"71,44","74,44"
18.11.1999,"71,50","74,40"
19.11.1999,"71,86","74,08"
22.11.1999,"71,83","74,06"
23.11.1999,"72,03","74,39"
24.11.1999,"72,30","74,01"
25.11.1999,"72,50","73,99"
26.11.1999,"72,52","73,56"
29.11.1999,"72,60","73,46"
30.11.1999,"72,68","73,50"
1.12.1999,"72,83","73,51"
2.12.1999,"72,96","73,65"
3.12.1999,"73,18","73,41"
6.12.1999,"73,06","73,52"
7.12.1999,"72,18","74,12"
8.12.1999,"72,03","73,81"
9.12.1999,"72,20","73,82"
10.12.1999,"72,48","73,61"
13.12.1999,"72,56","73,56"
14.12.1999,"72,75","73,24"
15.12.1999,"72,92","73,24"
16.12.1999,"72,48","73,48"
17.12.1999,"72,19","73,78"
20.12.1999,"72,80","73,36"
21.12.1999,"72,29","72,95"
22.12.1999,"72,18","72,76"
23.12.1999,"72,23","72,90"
27.12.1999,"72,05","72,98"
28.12.1999,"71,79","72,68"
29.12.1999,"72,10","72,69"
30.12.1999,"72,55","72,84"
4.1.2000,"71,61","73,51"
5.1.2000,"71,77","74,43"
6.1.2000,"71,75","74,32"
7.1.2000,"72,14","74,33"
10.1.2000,"72,33","74,07"
11.1.2000,"72,18","74,41"
12.1.2000,"71,47","73,80"
13.1.2000,"71,70","73,85"
14.1.2000,"71,83","73,65"
17.1.2000,"72,26","73,11"
18.1.2000,"72,51","73,06"
19.1.2000,"72,52","73,34"
20.1.2000,"72,43","73,14"
21.1.2000,"72,18","73,28"
24.1.2000,"72,45","72,86"
25.1.2000,"72,71","73,01"
26.1.2000,"72,65","72,84"
27.1.2000,"72,70","72,75"
28.1.2000,"73,32","72,21"
31.1.2000,"73,60","72,19"
1.2.2000,"73,98","71,66"
2.2.2000,"74,02","71,91"
3.2.2000,"74,22","72,26"
4.2.2000,"73,63","72,77"
7.2.2000,"73,81","72,43"
8.2.2000,"73,42","72,52"
9.2.2000,"73,43","72,67"
10.2.2000,"73,43","72,71"
11.2.2000,"73,59","72,46"
14.2.2000,"73,01","72,26"
15.2.2000,"72,90","71,48"
16.2.2000,"72,76","71,36"
17.2.2000,"72,38","71,90"
18.2.2000,"72,39","71,42"
21.2.2000,"72,56","71,64"
22.2.2000,"72,17","72,07"
23.2.2000,"71,85","72,20"
24.2.2000,"72,25","71,99"
25.2.2000,"72,67","71,78"
28.2.2000,"73,38","71,06"
29.2.2000,"73,14","71,27"
1.3.2000,"73,22","70,98"
2.3.2000,"73,24","71,05"
3.3.2000,"73,43","70,89"
6.3.2000,"73,57","71,06"
7.3.2000,"73,97","71,16"
8.3.2000,"74,28","71,04"
9.3.2000,"73,83","71,08"
10.3.2000,"73,54","71,13"
13.3.2000,"73,42","71,25"
14.3.2000,"73,76","71,05"
15.3.2000,"73,73","71,18"
16.3.2000,"73,52","71,22"
17.3.2000,"73,60","71,21"
20.3.2000,"73,55","71,47"
21.3.2000,"73,46","71,38"
22.3.2000,"74,00","71,15"
23.3.2000,"73,93","71,18"
24.3.2000,"73,30","71,08"
27.3.2000,"73,20","71,28"
28.3.2000,"73,53","71,02"
29.3.2000,"74,00","70,78"
30.3.2000,"73,67","70,51"
31.3.2000,"73,69","70,42"
3.4.2000,"73,68","70,29"
4.4.2000,"73,71","70,29"
5.4.2000,"73,15","70,68"
6.4.2000,"73,37","70,64"
7.4.2000,"73,48","70,41"
10.4.2000,"73,63","70,50"
11.4.2000,"73,63","70,72"
12.4.2000,"73,60","70,45"
13.4.2000,"73,58","70,35"
14.4.2000,"73,57","70,26"
17.4.2000,"73,38","70,32"
18.4.2000,"73,75","70,13"
19.4.2000,"73,87","69,98"
25.4.2000,"74,41","69,39"
26.4.2000,"75,04","69,03"
27.4.2000,"75,08","69,08"
28.4.2000,"75,61","68,52"
2.5.2000,"75,79","69,01"
3.5.2000,"76,02","68,33"
4.5.2000,"76,29","68,25"
5.5.2000,"76,26","68,49"
8.5.2000,"76,89","68,77"
9.5.2000,"77,07","69,01"
10.5.2000,"76,32","69,62"
11.5.2000,"76,49","69,56"
12.5.2000,"76,48","69,24"
15.5.2000,"75,97","69,62"
16.5.2000,"76,36","69,34"
17.5.2000,"77,15","69,00"
18.5.2000,"77,26","68,92"
19.5.2000,"77,45","68,83"
22.5.2000,"76,93","69,17"
23.5.2000,"76,54","69,70"
24.5.2000,"76,66","69,76"
25.5.2000,"77,09","69,54"
26.5.2000,"76,61","70,14"
29.5.2000,"76,07","70,51"
30.5.2000,"75,56","70,84"
31.5.2000,"75,77","70,52"
2.6.2000,"75,39","70,55"
5.6.2000,"75,25","71,00"
6.6.2000,"75,57","71,49"
7.6.2000,"75,27","71,96"
8.6.2000,"74,94","71,85"
9.6.2000,"75,27","71,92"
13.6.2000,"75,41","72,24"
14.6.2000,"75,77","72,98"
15.6.2000,"76,61","72,89"
16.6.2000,"76,10","72,87"
19.6.2000,"75,72","73,02"
20.6.2000,"76,12","72,64"
21.6.2000,"76,35","72,38"
22.6.2000,"77,08","72,43"
23.6.2000,"77,82","72,97"
26.6.2000,"77,31","72,08"
27.6.2000,"77,24","72,67"
28.6.2000,"77,22","72,69"
29.6.2000,"76,67","72,93"
30.6.2000,"76,46","73,29"
3.7.2000,"76,83","72,92"
4.7.2000,"76,92","72,94"
5.7.2000,"76,66","73,28"
6.7.2000,"76,71","73,47"
7.7.2000,"76,98","73,12"
10.7.2000,"76,79","73,12"
11.7.2000,"76,75","73,26"
12.7.2000,"77,04","73,18"
13.7.2000,"79,44","74,32"
14.7.2000,"80,54","75,30"
17.7.2000,"79,62","74,74"
18.7.2000,"79,29","74,10"
19.7.2000,"79,55","73,32"
20.7.2000,"79,37","73,14"
21.7.2000,"78,69","73,60"
24.7.2000,"78,70","73,57"
25.7.2000,"78,20","73,68"
26.7.2000,"78,38","73,67"
27.7.2000,"78,03","73,33"
28.7.2000,"78,35","72,69"
31.7.2000,"78,63","72,70"
1.8.2000,"78,34","72,52"
2.8.2000,"78,90","72,22"
3.8.2000,"80,13","72,38"
4.8.2000,"80,69","73,00"
8.8.2000,"80,07","72,40"
9.8.2000,"80,33","72,09"
10.8.2000,"80,03","72,21"
11.8.2000,"79,40","72,54"
14.8.2000,"80,03","72,34"
15.8.2000,"79,61","72,70"
16.8.2000,"79,84","72,50"
17.8.2000,"79,69","72,77"
18.8.2000,"79,78","72,86"
21.8.2000,"80,37","72,49"
22.8.2000,"80,30","72,12"
23.8.2000,"80,47","71,92"
24.8.2000,"80,43","72,39"
25.8.2000,"80,19","72,31"
28.8.2000,"80,32","72,33"
29.8.2000,"80,52","72,52"
30.8.2000,"81,01","71,95"
31.8.2000,"80,74","72,26"
1.9.2000,"80,93","72,07"
4.9.2000,"80,56","72,57"
5.9.2000,"81,24","72,19"
6.9.2000,"81,96","72,24"
7.9.2000,"82,75","71,80"
8.9.2000,"82,79","72,31"
11.9.2000,"83,48","71,75"
12.9.2000,"83,43","71,89"
13.9.2000,"83,36","72,08"
14.9.2000,"83,24","72,34"
15.9.2000,"83,61","72,25"
18.9.2000,"84,40","72,22"
19.9.2000,"84,81","72,34"
20.9.2000,"84,91","71,88"
21.9.2000,"84,78","72,02"
22.9.2000,"83,61","72,68"
25.9.2000,"83,25","73,14"
26.9.2000,"83,27","73,09"
27.9.2000,"82,54","73,09"
28.9.2000,"82,87","73,36"
29.9.2000,"83,08","73,07"
2.10.2000,"82,67","72,96"
3.10.2000,"83,27","73,03"
4.10.2000,"83,53","73,04"
5.10.2000,"83,65","73,03"
6.10.2000,"83,78","73,14"
9.10.2000,"84,05","73,12"
10.10.2000,"83,62","73,03"
11.10.2000,"83,82","73,11"
12.10.2000,"84,27","72,95"
13.10.2000,"84,15","72,76"
16.10.2000,"85,04","72,42"
17.10.2000,"85,29","72,51"
18.10.2000,"85,15","72,71"
19.10.2000,"85,83","72,35"
20.10.2000,"85,69","72,58"
23.10.2000,"85,97","72,12"
24.10.2000,"86,38","72,29"
25.10.2000,"87,09","72,35"
26.10.2000,"87,81","72,73"
27.10.2000,"88,04","73,23"
30.10.2000,"86,90","73,68"
31.10.2000,"87,13","73,27"
1.11.2000,"85,78","73,41"
2.11.2000,"85,36","73,49"
3.11.2000,"85,23","74,31"
6.11.2000,"85,30","73,92"
7.11.2000,"86,23","74,30"
8.11.2000,"86,74","74,43"
9.11.2000,"87,24","74,50"
10.11.2000,"86,60","75,00"
13.11.2000,"86,90","74,99"
14.11.2000,"87,24","74,93"
15.11.2000,"87,29","75,07"
16.11.2000,"87,71","75,31"
17.11.2000,"88,01","75,28"
20.11.2000,"88,46","75,12"
21.11.2000,"89,22","75,90"
22.11.2000,"89,72","75,70"
23.11.2000,"90,04","76,02"
24.11.2000,"88,20","74,22"
27.11.2000,"88,27","74,21"
28.11.2000,"87,99","74,99"
29.11.2000,"87,43","75,44"
30.11.2000,"87,36","75,74"
1.12.2000,"86,86","76,09"
4.12.2000,"86,35","76,53"
5.12.2000,"86,71","76,59"
6.12.2000,"86,78","76,78"
7.12.2000,"86,22","77,27"
8.12.2000,"86,69","77,04"
11.12.2000,"87,01","76,74"
12.12.2000,"86,93","76,72"
13.12.2000,"87,33","76,52"
14.12.2000,"86,91","76,89"
15.12.2000,"86,29","77,40"
18.12.2000,"86,29","77,40"
19.12.2000,"86,69","77,23"
20.12.2000,"86,16","77,32"
21.12.2000,"85,42","78,11"
22.12.2000,"84,81","78,31"
27.12.2000,"84,36","78,61"
28.12.2000,"84,78","78,64"
29.12.2000,"84,70","78,83"
3.1.2001,"83,87","80,00"
4.1.2001,"84,04","79,91"
5.1.2001,"83,96","80,13"
8.1.2001,"84,07","80,06"
9.1.2001,"84,59","79,68"
10.1.2001,"84,60","79,58"
11.1.2001,"84,48","79,90"
12.1.2001,"84,10","80,13"
15.1.2001,"84,74","80,05"
16.1.2001,"84,99","79,96"
17.1.2001,"85,11","79,90"
18.1.2001,"85,12","80,16"
19.1.2001,"84,97","80,14"
22.1.2001,"85,62","79,73"
23.1.2001,"85,28","80,38"
24.1.2001,"85,69","79,82"
25.1.2001,"86,60","79,42"
26.1.2001,"85,61","79,64"
29.1.2001,"86,25","79,43"
30.1.2001,"86,48","79,25"
31.1.2001,"85,77","79,88"
1.2.2001,"85,30","80,29"
